Unnamed: 0,LDATE,CDESCR,MFR_NAME,LABELS
1511817,2018-11-01,tl the contact owns a 2005 hyundai santa fe  the contact stated that when she turned the vehicle on the abs warning indicator illuminated and remained on  the vehicle was taken to an independent mechanic who diagnosed the vehicle and stated that a code of b1513 passenger seat belt displayed and the vehicle was not repaired  the manufacturer was not notified of the failure  the failure mileage was approximately 130000 ,hyundai motor america,other component
1511822,2018-11-01,tl the contact owns a 2014 hyundai elantra the contact stated that the vehicle failed to start there were no warning lights illuminated the contact called the local dealer prestige hyundai 768 e chester st kingston ny 12401 845 339-3313 where the contact was informed to schedule a service appointment the vehicle was not diagnosed or repaired the manufacturer was not contacted the failure mileage was 64000 ,hyundai motor america,engine
1511878,2018-11-01,affected vehicles may display a check engine light slight hesitation or reduced power during acceleration erratic shifting from the transmission during acceleration or a clicking noise from the engine when engine speed is increased on 2015 sonatas only the check engine light may illuminate the electronic stability control warning light may illuminate or the car may exhibit limited engine power    vehicles affected by this service bulletin  2015 hyundai sonata  2016 hyundai sonata  equipped with the 24-liter gdi engine  the car was serviced and when i picked it up got about 10 miles from the dealership and the above happened on a highway returned the car to the dealership and they have not had it real close to 4 weeks  the do not know what the problem is,hyundai motor america,engine
1511912,2018-11-01,driving santa fe at 55mph and it slowed to a stop transmision was out of gear and would not re-engage can not drive vehicle now as it will not go into gear,hyundai motor america,power train
1511957,2018-11-01,we purchased this car new it has been to the dealer 5 times or more for the repair of an engine oil leak that saturates the alternator resulting in its failure they have resealed the engine oil pan the first time second third forth and fifth time they replaced the front engine valve cover gasket the last time they followed the recommended procedure as outlined by hyundai that was mandated by ntsb as a recall however the oil leak still remains upon our last visit in november 2018 the hyundai service shop determined that the oil leak is from the front engine cover timing cover they submitted a request to hyundai corporate to make the repair under warranty corporate advised that the repair should have been made under the vehicles warranty period now that the vehicle is out of warranty they have no obligation to pay for the repairs plus because it is not related to the valve cover and that repair has already been performed they have meat their obligations my complaint is that part of the mandated ntsb repair does involve a portion of the engine cover but apparently applying a layer of sealant across the seam of the cover does not resolve the issue therefore this is still a safety hazard and we are looking at replacing a 3rd alternator,hyundai motor america,engine
1511958,2018-11-01,we purchased this car new it has been to the dealer 5 times or more for the repair of an engine oil leak that saturates the alternator resulting in its failure they have resealed the engine oil pan the first time second third forth and fifth time they replaced the front engine valve cover gasket the last time they followed the recommended procedure as outlined by hyundai that was mandated by ntsb as a recall however the oil leak still remains upon our last visit in november 2018 the hyundai service shop determined that the oil leak is from the front engine cover timing cover they submitted a request to hyundai corporate to make the repair under warranty corporate advised that the repair should have been made under the vehicles warranty period now that the vehicle is out of warranty they have no obligation to pay for the repairs plus because it is not related to the valve cover and that repair has already been performed they have meat their obligations my complaint is that part of the mandated ntsb repair does involve a portion of the engine cover but apparently applying a layer of sealant across the seam of the cover does not resolve the issue therefore this is still a safety hazard and we are looking at replacing a 3rd alternator,hyundai motor america,engine
1519900,2018-12-01,i was driving down my street when the drivers cv axle popped out of the transmission i got the vehicle towed home and removed the wheel to find that the subframe was corroded completely into i know there are recalls pertaining to this exact issue on this type of car,hyundai motor america,power train
1519901,2018-12-01,i was driving down my street when the drivers cv axle popped out of the transmission i got the vehicle towed home and removed the wheel to find that the subframe was corroded completely into i know there are recalls pertaining to this exact issue on this type of car,hyundai motor america,power train
1519973,2018-12-01,intermittent engine light illumination happens only after the vehicle check in progress car has started to run rough both while accelerating and at a stop acts like it will shut off having to put the car in neutral and pat the gas to keep it running there is a tsb for this issue but no active recall constant run around at the service centers they say its normal for it to run rough also the rubber steering coupler went bad was making a thud noise when steering wheel was turned also a tsb for thisno recall but wait theres more the clock spring is also bad tsb for this too bad clock spring results in the loss of power to the buttons on the right side of the steering wheel when i replaced the steering coupling i forgot to plug in a wiring harness under the wheel and the buttons started working again but had no power steering plugged the harness back in and had steering but the buttons no longer worked pretty sure hyundai is uploading error codes and giving people the run around in an attempt to get more money recall this crap already before something bad happens hold this company responsible for selling crap to people,hyundai motor america,power train
1519974,2018-12-01,intermittent engine light illumination happens only after the vehicle check in progress car has started to run rough both while accelerating and at a stop acts like it will shut off having to put the car in neutral and pat the gas to keep it running there is a tsb for this issue but no active recall constant run around at the service centers they say its normal for it to run rough also the rubber steering coupler went bad was making a thud noise when steering wheel was turned also a tsb for thisno recall but wait theres more the clock spring is also bad tsb for this too bad clock spring results in the loss of power to the buttons on the right side of the steering wheel when i replaced the steering coupling i forgot to plug in a wiring harness under the wheel and the buttons started working again but had no power steering plugged the harness back in and had steering but the buttons no longer worked pretty sure hyundai is uploading error codes and giving people the run around in an attempt to get more money recall this crap already before something bad happens hold this company responsible for selling crap to people,hyundai motor america,power train
1519991,2018-12-01,takata recall  i was driving in carrolton ga one evening and was pulled over by an officer and was told both of my brake lights stopped working at or around the same time he gave me until nov 27th 2018 to get them fixed i was at first replacing the bulbs and they would burn out i started calling around to different shops to get them fixed and they were all telling me the same thing that is has become very common with my car hyundai sonata and that i had to replace the whole system i found out that is what i have to do and a total of 500 to get both done i missed my due date to get thwm fixed because it wasnt a simple replace the light bulb fixed and required more money if this is true why havent there been a recall on the brake lights brake lights are very important and unsafe if that are not working hence why it is against the law if most lr all your cars are having this problem you should be the ones to fix this problem,hyundai motor america,other component
1527486,2019-01-01,on december 24 2018 i was driving on the freeway the car started to slow down like it wasnt getting fuel i stopped the car and opened the hood because it was making a knocking soundthe entireengine was rocking i turned the car off and had it towed,hyundai motor america,engine
1527488,2019-01-01,was driving to work and the car cut off in the middle of the road allowed me enough movement to turn in parking lot and get halfway in to a parking space,hyundai motor america,vehicle speed control
1527489,2019-01-01,was driving to work and the car cut off in the middle of the road allowed me enough movement to turn in parking lot and get halfway in to a parking space,hyundai motor america,vehicle speed control
1527501,2019-01-01,the air bag light has been on for a few weeks i went online and discovered that there are numerous complaints regarding the air bag light there are also different reasons for this occurrence is there a recall for this issue,hyundai motor america,air bags
1527525,2019-01-01,air bag light came on and wont turn off  ,hyundai motor america,air bags
1527576,2019-01-01,i was driving my 2012 hyundai sonata hybrid and all of the sudden smoke started coming inside the car from throughout the dashboard i pulled over right away and opened the hood and i saw fire at back of engine where the orange tube and component after that the whole car caught on fire it was total lost by the way at the same day at 745 am i was at rick case hyundai for maintenance for the car,hyundai motor america,engine
1535734,2019-02-01,i had a recall performed on my car hyundai campaign 953 product improvement  10 miles after the recall was performed my car went into limp mode and is barely driveable the recall is supposed to place the vehicle in limp mode due to rod bearing wear my car has 5560miles on it and the engine is already failing,hyundai motor america,engine
1535735,2019-02-01,i had a recall performed on my car hyundai campaign 953 product improvement  10 miles after the recall was performed my car went into limp mode and is barely driveable the recall is supposed to place the vehicle in limp mode due to rod bearing wear my car has 5560miles on it and the engine is already failing,hyundai motor america,engine
1535782,2019-02-01,airbag light stays on no accidents nothing has happened to car it just randomly turned on and has stayed on very unsafe to be driving in a car with my family with the chance the airbags wouldnt deploy if we were in an accident should be a recall,hyundai motor america,air bags
1535854,2019-02-01,the passenger seat belt locks for no reason and needs to be unclipped to loosen while the vehicle is in motion all recalls associated with my vin have been completed,hyundai motor america,air bags
1535869,2019-02-01,when you come to a slow stop and then go to accelerate again the car feels like it about to stall- then when you press on the gas there is a  long lag before the car gains any momentum to move again i was almost in a major car accident at an intersection with my daughter in the car the dealership keeps telling me it is a dual clutch but this is way worse than a dual clutch  i was driving on a major interstate last week int he middle lane in stop and go traffic and the car almost stalled out on me in the middle lane and then when i hit the gas it accelerated and i almost slammed into the car in front of me i have been driving for 30 years and this is the worst car i have ever driven it is a death trap and hyundai wont do anything to correct the issue i dont want to drive my 12 year old daughter in it- but they wont help me  today my battery died in the car so i had to get a tow truck to jump it and tow it to the dealership it is only 2 12 years old these models are unsafe,hyundai motor america,power train
1535871,2019-02-01,another car hit my car the impact caused me to hit my head on the steering wheel it was over 10000 worth of damage to the front passenger side of my car i was pulling out of walmart parking lot entering into the lane,hyundai motor america,suspension
1535901,2019-02-01,tl the contact owned a 2018 hyundai sonata while driving approximately 5 mph the vehicle independently accelerated the contact depressed the brake pedal but it failed to slow down or stop the vehicle the vehicle crashed into a palm tree an incident report was filed but not a police report due to the fact that there was no immediate injury the contact suffered a sore neck and a possible whiplash the vehicle was towed to an independent facility kearney mesa hyundai 4797 convoy st san diego ca 92111 858 278-7100 was contacted and a voice message was left the manufacturer was not contacted the cause of the failure was not determined the approximate failure mileage was 500 tt  consumer stated brake pedal was pushed multiple times and  she did seek medical attentionjb,hyundai motor america,suspension
1535902,2019-02-01,tl the contact owned a 2018 hyundai sonata while driving approximately 5 mph the vehicle independently accelerated the contact depressed the brake pedal but it failed to slow down or stop the vehicle the vehicle crashed into a palm tree an incident report was filed but not a police report due to the fact that there was no immediate injury the contact suffered a sore neck and a possible whiplash the vehicle was towed to an independent facility kearney mesa hyundai 4797 convoy st san diego ca 92111 858 278-7100 was contacted and a voice message was left the manufacturer was not contacted the cause of the failure was not determined the approximate failure mileage was 500 tt  consumer stated brake pedal was pushed multiple times and  she did seek medical attentionjb,hyundai motor america,suspension
1535907,2019-02-01,i was driving on the freeway when i suddenly lost power to my steering and accelerator the car had quit running but was still receiving power from the battery it was a severely dangerous situation as i was not able to get completely off of the freeway onto the shoulder before my vehicle stopped moving wsdot and washington state patrol assisted getting me off of the freeway to a safe location i had it towed to a repair shop they diagnosed catastrophic engine failure and that the car needs a new engine it is a 2012 hyundai tucson with a 24l engine   additionally at 75000 the transmission failed in this vehicle and was replaced at that time this was covered by my extended warranty at the time,hyundai motor america,engine
1535927,2019-02-01,tl the contact owns a 2016 hyundai tucson while making a left turn and depressing the accelerator pedal the vehicle failed to accelerate there was no warning indicator illuminated the failure recurred numerous times the vehicle was taken to lehman hyundai located at 21400 nw 2nd ave miami fl 33169 866 647-4751 where it was determined that the vehicle performed as designed the vehicle was not repaired the manufacturer was not notified of the failure the approximate failure mileage was 46000 ,hyundai motor america,other component
1535928,2019-02-01,tl the contact owns a 2016 hyundai tucson while making a left turn and depressing the accelerator pedal the vehicle failed to accelerate there was no warning indicator illuminated the failure recurred numerous times the vehicle was taken to lehman hyundai located at 21400 nw 2nd ave miami fl 33169 866 647-4751 where it was determined that the vehicle performed as designed the vehicle was not repaired the manufacturer was not notified of the failure the approximate failure mileage was 46000 ,hyundai motor america,other component
1535929,2019-02-01,rear right shock mounting nut all 4 welds broken off frame shock mount  i was told by 3 mechanics this is a factory defect  dealer wont cover  5yr 60000 mile warranty up  car only has 48000 miles on it,hyundai motor america,suspension
1535974,2019-02-01,as i was driving the car began to slow down so i pulled over and the engine turned off it wouldnt turn back on lights radio heat-all working but the engine doesnt start we have it towed to the dealer and they say the engine seized up on us it will be replaced because it is under warranty but it will take 1-2 months for a new one to come in apparently hyundai is aware of the issue and is redesigning the engines to fix the problem how many times does this have to happen before they are recalled what if you are on the highway and your car shuts off no prior warning nothing they tried to give us the same bologna about engine maintenance and oil changes this is a serious design flaw,hyundai motor america,engine
1535983,2019-02-01,hyundai santa fe sport 20 engine 2015  as i was driving down the highway going about 75-80mph i started to hear a weird noise when i decreased my speed the noise disappeared as i began to increase my speed the noise started again it sounded like tickingrattling noise there was no indication lights that something was wrong nothing i had to spend money to have the  suv towed to the dealership and for the dealership to tell me that the motor is gone and that it will cost me 550000 to have it fixed i am not a happy camper,hyundai motor america,engine
1543991,2019-03-01,takata recal while merging on to the highway onramp the vehicle failed to accelerate properly it wont go above 50 mph even when i floored the accelerator pedal i had to slow down and then gradually accelerate  this was dangers as i could have been rear-ended speed limit was 65 mph     if you have to gun-it the vehicle fails to register the acceleration properly its like it skips a gear and gets stuck at the lower gear setting  i have noticed that this problem happens when you floor the acceleration pedal    ,hyundai motor america,vehicle speed control
1544029,2019-03-01,my engine began making a clicking noise in january 2019 i didnt think much of it then the check engine light the oil pressure light and the battery light all would start flashing when i was driving and my engine would die i took it to my car dealership who said they couldnt tell me what was wrong with it but that it was covered under my warranty so they are replacing it i have looked online and noticed many other people with the same problem i dont know much about cars but i do know that an engine totally dying at 58000 is not good they did mention that they would check the oil for metal shavings i looked that up online which happens when an engine is poorly made and the motors are scraping against each other producing metal shavings which then go through the entire engine through the oil every time the engine died i was driving on a side street going about 30 mph,hyundai motor america,engine
1544104,2019-03-01,airbag light came on dealership says the passenger occupancy sensor has failed and it will cost 2600 to repair this seems very dangerous and like it should not fail under normal wear and tear the sensor can not detect if a child or adult is in the passenger seat making the car incredibly dangerous this has happened to several other hyundai vehicles as well clearly a systematic problem,hyundai motor america,air bags
1544122,2019-03-01,tl the contact owns a 2011 hyundai sonata within weeks of owning the vehicle there had been multiple failures the vehicle had a drastic reduction in speed without warning there was a strong burning odor and the vehicle stalled randomly several times the vehicle had to be towed to patty peck honda 555 sunnybrook rd ridgeland ms 39157 601 957-3400 due to it stalling the dealer recommended that the vehicle be serviced by an authorized dealer the vehicle was taken to wilson premier hyundai 450 steed rd ridgeland ms 39157 601 856-6423 where it was diagnosed that there was a loss of oil that required that the oil constantly be refilled and metal shavings were present in the engine assembly also the catalytic converter needed to be replaced the catalytic converter was replaced but the burning odor worsened the dealer provided a loaner vehicle but the contacts vehicle was returned under the guidelines that an oil consumption test should be performed every 1000 miles the vehicle was not repaired the contact felt that the manufacturer and the dealer failed to provide a permanent remedy to repair the vehicle the manufacturer was notified numerous times the approximate failure mileage was 73000 ,hyundai motor america,engine
1544126,2019-03-01,im having problems with vibrations when at a stop or idlingalso his vehicleis hard to keep aligned ive two sets of tires in the past two years ive had two four wheel alignments whats the fix,hyundai motor america,suspension
1544185,2019-03-01,tl the contact owns a 2015 hyundai tucson while driving approximately 35 mph white smoke emitted from the exhaust pipe and the vehicle stalled without warning in addition the check engine warning indicator illuminated the contact was unable to restart the vehicle the vehicle was towed to an independent mechanic to be diagnosed the contact was informed that the engine needed to be replaced the vehicle was not repaired the dealer and manufacturer were not notified the approximate failure mileage was 60000 ,hyundai motor america,engine
1544201,2019-03-01,i was leaving a parking lot and my gear shift would not move i had to put a pair of scissors in the shift lock so it would move then my brake lights went out i havent had it fixed yet my engine blew also a few years ago i had that fixed but i should not be having issues like this it may be the brake light switch or the shifter cable,hyundai motor america,other component
1544212,2019-03-01,my wife and i bought a used 2013 santa fe sport last summer with around 79000 miles on it  before we bought the car we searched for recalls and found that certain 2013-2014 hyundai and kia models were affected by engine seizure due to improper machining  this being said the vehicle we bought was supposedly out of the vin range of affected vehicles   well guess what  less than a year after buying this vehicle the engine seized with my wife driving up a hill on a busy highway  there is absolutely no excuse for a car that has been meticulously maintained to have catastrophic engine failure with less than 100k miles on it  this needs to be looked into  engine failure obviously extends to wider range of vehicles than the recall covers  we are some very unhappy customers  please look into this,hyundai motor america,engine
1544225,2019-03-01,i was driving my hyundai small suv leaving the gym and the vehicle started to not want to pull   i then started to make a click sound then died   its been to 2 shops the first one laughed at me   telling me a engine would be 4 to 6 thousand and he would not work on it   the second one asked has there been a recall because of how it stop working and due to the fact the web is full of stories of them breaking down  the mileage is 101000,hyundai motor america,engine
1544281,2019-03-01,steering coupler was recalled and replaced at around 80000 engine failed at 106000ish and was replaced by hyundai with remanufactured motor steering is making noise again and acting exactly like before related to the steering column coupler  noticed a lot of complaints about steering failure issues after engine replacement  also voiced concerns about repetitive failure of rear light bulbs and what appears to be faulty poor quality light plugs or too light of wiring for lights on car nothing done a peacock hyundai in columbia to check matter or remedy matter peacock hyundai is now stating that the steering column has failed on a 5 year old car requesting approximately 160000 to replace on issue that is acting like coupler problem one of the hyundai people in the bay said that is a coupler issue and the other jumped in and said it wasnt  note this vehicle had said coupler repaired under warranty engine failed and was replaced at 106000 due to shavings in engine recall or service bulletin now this reoccurrence of a steering issue has occurred just after the engine replacement just to pass this one as well car has had two brake jobs within two years and i drive conservatively,hyundai motor america,engine
1544282,2019-03-01,steering coupler was recalled and replaced at around 80000 engine failed at 106000ish and was replaced by hyundai with remanufactured motor steering is making noise again and acting exactly like before related to the steering column coupler  noticed a lot of complaints about steering failure issues after engine replacement  also voiced concerns about repetitive failure of rear light bulbs and what appears to be faulty poor quality light plugs or too light of wiring for lights on car nothing done a peacock hyundai in columbia to check matter or remedy matter peacock hyundai is now stating that the steering column has failed on a 5 year old car requesting approximately 160000 to replace on issue that is acting like coupler problem one of the hyundai people in the bay said that is a coupler issue and the other jumped in and said it wasnt  note this vehicle had said coupler repaired under warranty engine failed and was replaced at 106000 due to shavings in engine recall or service bulletin now this reoccurrence of a steering issue has occurred just after the engine replacement just to pass this one as well car has had two brake jobs within two years and i drive conservatively,hyundai motor america,engine
1544319,2019-03-01,2012 hyundai santa fe purchased at 89000 miles from the dealer with clean carfac maintained with oil changes regularly every 2-3k miles no issues went to start the car 90 days after purchasing it and the engine failed rumbled loudly and shut off engine lights came on mechanic told me it was tension timing chain  replaced it for 2000 2 months later now the same thing is happening only now its a loud knocking noise and blue indigo smoke coming out of the exhaust i have not even driven this car for 6 months and i do not drive very often live and work in the city this same engine is in the 2013-2014 which have officially been recalled so we all need to place a lawsuit on hyundai for the 2012 santa fe my mechanic told me this engine is defective and the manufacturer did not seal the oil pan properly so the oil leaks out constantly while the car is idle i was told it needs a new engine and am currently fighting with hyundai corporate to get them to replace it free of charge can anyone help,hyundai motor america,engine
1544340,2019-03-01,takata recall   for my hyundai elantra 2012 found the recall on credit karma brakes,hyundai motor america,other component
1553707,2019-04-01,  i have a 2018 hyundai sonata i bought it on 12262018 i now have 4000 miles on it last month the dealership performed the computer software upgrade today i got a message a possible condition with your engine control system has been detected with your 2018 sonata xxx on 03302019 at 0424 pm est a full system check is recommended to be done when convenient the car feels like it is going to die is this a common problem     update   04012019  well i just got back in from taking my 2018 hyundai sonata to the dealership they informed me after running some test they were going to have to replace the wiring harness thatll take about a week before they get it in the mean time they gave me a rental from enterprise which was a 2018 hyundai elantra     information redacted pursuant to the freedom of information act foia 5 usc 552b6 tt,hyundai motor america,engine
1553710,2019-04-01,vehicle experienced sudden unintended acceleration as we slowed and turned into a parking space at a local restaurant parking lot  engine reved car accelerated rapidly brakes did no hold and the vehicle plowed into and then on top of a safety barrier stopping just short of a chain link fence guarding a set of large propane tanks  police were called to scene he took pictures  car was towed to dealership collision center,hyundai motor america,other component
1553717,2019-04-01,daughter driving down road vehicle started slowing down and warning lights came on vehicle died in middle of highway had to be towed and the shop believes it is the engine oil level was good and had been changed appears to be exactly what others are reporting,hyundai motor america,engine
1553798,2019-04-01,very loud ticking noise from engine  would not stop when car was warmed up as i was originally told by the dealer in the fall or 2018  continually got louder and louder and i knew it was not right  took to dealer have been told needs a brand new engine  faulty pistons,hyundai motor america,engine
1553898,2019-04-01,front coil spring fractured and contacted tire  luckily i was pulling out of my parking spot by the looks of the damage to the tire i am very fortunate i have been like this and not at any level of speed    the following morning i looked into the problem and found an article by edmond in may 2015 that talked about your organization recalling hyundai elantrass for front coil spring problems from the article this is exactly  what happened to my car i called hyundai corporation they said it was not up for a recall two calls to dealerships i was again told there was no recall    please force hyundai to recall this potentially deadly accident waiting to happen at their expense    thank you xxx    information redacted pursuant to the freedom of information act foia 5 usc 552b6  tr,hyundai motor america,suspension
1553905,2019-04-01,tl the contact owns a 2018 hyundai santa fe sport while accelerating from a stop the vehicle stalled the contact had to restart the vehicle and the battery warning indicator illuminated the failure occurred intermittently coconut creek hyundai 4960 north fl-7 coconut creek fl 33073 888 441-7737 diagnosed the vehicle but could not find a failure the manufacturer was not made aware of the failure the failure mileage was 8000 ,hyundai motor america,power train
1553907,2019-04-01,while driving engine failed unable to accelerate and lights on dash board lighting up  car stopped and put in park turned off  tried to restart and car would not start,hyundai motor america,engine
1553939,2019-04-01,the airbag light is on and when ran on diagnostic machine it is the ocs mat fault  it has been reported an acknowledged issue on the 2008 hyundai but when i informed the dealership they said my body type vehicle is not covered why would this be      ,hyundai motor america,air bags
1553940,2019-04-01,the airbag light is on and when ran on diagnostic machine it is the ocs mat fault  it has been reported an acknowledged issue on the 2008 hyundai but when i informed the dealership they said my body type vehicle is not covered why would this be      ,hyundai motor america,air bags
1553965,2019-04-01,engine failure    i bought this vehicle as used vehicle on feb 92019 it had approx 123000 miles and on march 15 2019 the engine failed without any warning and vehicle stalled all of sudden had to spend 3450 to replace it with 2012 kia hybrid engine i am not sure the cause of engine failure but the mechanic said the engine block had cracked and had two holes on either sidesimage attached need justice can you help nhtsa please reach me xxx    information redacted pursuant to the freedom of information act foia 5 usc 552b6 tt,hyundai motor america,engine
1562536,2019-05-01,car randomly wouldnt start this morning,hyundai motor america,engine
1562544,2019-05-01,while driving acceleration stops have to try to coast to side of road turn off vehicle and restart then its fine until the next time has happened 5 times in 4 days no recall but many others experiencing same problem on a side street at an intersection while driving 45on a busy hwy at a stop sign once turning at a light,hyundai motor america,vehicle speed control
1562546,2019-05-01,2018 hyundai elantra consumer writes in regards to problems with windshields on both vehicles ld    the consumer stated the windshield was too easily scratched by an ice scraper during winter  js,hyundai motor america,other component
1562562,2019-05-01,campaign181 there is a recall that can cause engine damage that could lead to a high-speed stall increasing the risk of a crash it could also increase the risk of a vehicle fire there is no solution my vehicle is unsafe i drive 60 miles per day to and from work i do not feel safe in my vehicle,hyundai motor america,engine
1562581,2019-05-01,engine ticking noise dealer said metal shavings in engine and pistons knocking they said need new engine had regular oil changes and service,hyundai motor america,engine
1562680,2019-05-01,tl the contact owns a 2016 hyundai sonata the contact stated that the drivers seat belt failed to properly restrain the driver goshen hyundai 5744 3220 elkhart rd goshen in 46526 574 875-5106 was notified the vehicle was not diagnosed or repaired the manufacturer was notified and had not issued any seat belt recalls the approximate failure mileage was 31000 ,hyundai motor america,other component
1562703,2019-05-01,i received a recall notice campaign 181 in april 2019 the notice recommended that i take my vehicle to be looked at i scheduled the appointment and on the way to the dealer ship the car suffered a high-speed stall fortunately i was able to get off the busy road with no incidents i had my vehicle towed to the dealer ship at my own expense the stall was exactly what they said could happen to my vehicle on the recall notice now 18 days later there has been no resolution the recall is not being completed in a timely manner hyundai said i could pay for the repair myself and if the recall remedy covered it i could apply to be reimbursed i do not have the ability to cover the repair myself and i am wary they would follow through with any sort of reimbursement they have also not offered a rental vehicle,hyundai motor america,suspension
1562718,2019-05-01,in march 2019 taken in for state inspection during the inspection notified that the dog bone mount and lower oil pan leak by service advisor at dealership   the engine was replaced last august and a leak in the pan occurred it was covered by 10 year warranty  parts not available so an order was done told this need to be done immediately before any other damage occur a leak in the oil pan less than a year at 69344 miles,hyundai motor america,engine
1562772,2019-05-01,while driving car on highway heard knocking sound from engine area car lost power and then engine stopped working safety issue since car will not start again and got stranded on highway at odd hrs,hyundai motor america,engine
1562773,2019-05-01,major engine failure dealer is replacing the engine per powertrain warranty,hyundai motor america,power train
1571086,2019-06-01,my hyundai elantra brake pedal flutters when i press it to stop giving off a loud noise and doesnt allow me to brake at times ive taken it to the dealer but they say no issues have been found what can i do im concerned the prior recall on the the 2017 here is the link httpswwwcarscomarticlesrecall-alert-2017-hyundai-elantra-1420693395015 also while driving the car seemed to stall,hyundai motor america,other component
1571087,2019-06-01,my hyundai elantra brake pedal flutters when i press it to stop giving off a loud noise and doesnt allow me to brake at times ive taken it to the dealer but they say no issues have been found what can i do im concerned the prior recall on the the 2017 here is the link httpswwwcarscomarticlesrecall-alert-2017-hyundai-elantra-1420693395015 also while driving the car seemed to stall,hyundai motor america,other component
1571088,2019-06-01,my hyundai elantra brake pedal flutters when i press it to stop giving off a loud noise and doesnt allow me to brake at times ive taken it to the dealer but they say no issues have been found what can i do im concerned the prior recall on the the 2017 here is the link httpswwwcarscomarticlesrecall-alert-2017-hyundai-elantra-1420693395015 also while driving the car seemed to stall,hyundai motor america,other component
1571118,2019-06-01,i started my car warm it up and start driving a few miles the car just stopped in the middle of a highway glad i was able to drive it to the side of a road now the vehicle isnt starting at all when i checked the engine bay there was smoke coming out and it smelled like burned plastic,hyundai motor america,engine
1571119,2019-06-01,i started my car warm it up and start driving a few miles the car just stopped in the middle of a highway glad i was able to drive it to the side of a road now the vehicle isnt starting at all when i checked the engine bay there was smoke coming out and it smelled like burned plastic,hyundai motor america,engine
1571149,2019-06-01,engine light was coming on took car to shop the engine light was on code po449 evap system fault failure in vapor canister housing performed diagnostic and pinpoint testing found said it needed canister close valve and canister easy the work was done but the engine light still comes on,hyundai motor america,engine
1571164,2019-06-01,while driving and pressing the accelerator it acts as if its not getting any gas so when i remove my foot and repress it it moves right along it has happened 2 times in the last 24 hours now i exited the car and went into the house and the brake lights are still on,hyundai motor america,other component
1571165,2019-06-01,while driving and pressing the accelerator it acts as if its not getting any gas so when i remove my foot and repress it it moves right along it has happened 2 times in the last 24 hours now i exited the car and went into the house and the brake lights are still on,hyundai motor america,other component
1579619,2019-07-01,i purchased a 2018 tucson in a november recently i have noticed that the vehicle struggles to accelerate  i will contact the dealership tomorrow but i see that im not the only one that seems to be experiencing this problem  it seems to be getting worse  its a hazard especially when driving in the freeway,hyundai motor america,power train
1579644,2019-07-01,my 2011 hyundai tucson stalled while driving on a busy city road  i was going straight with 40 mileshour when my vehicle suddenly lost power for unnown reason and started slowing down then completely stopped the engine stopped gas pedal was not responding the check engine oil pressure and battery light came on at the same time when car stalled battery is a couple of months old everything seem to operate normally except the vehicle does not start fortunately i was able to pull over to a turning lain to avoid any accident and called my insurance company to have the vehicle towed to safety i have received a recall letter from hyundai a few months ago and immediately called the nearest hyundai dealer to have the vehicle checked the representative said they do not have the parts yet and they will contact me as soon as the parts are available i have yet to receive a call and now my vehicle stalled it is inoperable,hyundai motor america,engine
1579645,2019-07-01,my 2011 hyundai tucson stalled while driving on a busy city road  i was going straight with 40 mileshour when my vehicle suddenly lost power for unnown reason and started slowing down then completely stopped the engine stopped gas pedal was not responding the check engine oil pressure and battery light came on at the same time when car stalled battery is a couple of months old everything seem to operate normally except the vehicle does not start fortunately i was able to pull over to a turning lain to avoid any accident and called my insurance company to have the vehicle towed to safety i have received a recall letter from hyundai a few months ago and immediately called the nearest hyundai dealer to have the vehicle checked the representative said they do not have the parts yet and they will contact me as soon as the parts are available i have yet to receive a call and now my vehicle stalled it is inoperable,hyundai motor america,engine
1579655,2019-07-01,2013 hyundai tucson consumer writes in regards to engine oil leak ld  js,hyundai motor america,engine
1579656,2019-07-01,2012 hyundai tucson consumer writes in regards to safety recall ld  js,hyundai motor america,other component
1579787,2019-07-01,after a stop initiating a left or right turn the vehicle does not accelerate the tachometer races but there is no engagement after a long pause the transmission engages and the car jerks forward the problem is intermittent occurring at least twice a week for more than a year hyundai service denied there was a problem on multiple visits before finally admitting the dual clutch was faulty clutch replaced problem persists and they claim there is nothing further they can do,hyundai motor america,power train
1579807,2019-07-01,tl the contact owns a 2013 hyundai elantra while driving at an unknown speed a ticking noise was heard from the engine without warning the vehicle was taken to an independent mechanic where the technician stated that the failure was a design flaw and a known issue the vehicle was taken to another independent mechanic who stated that the failure was due to a piston flap the mechanic did not assist the vehicle was taken to buerkle hyundai 651-484-0231 located at 3350 n highway 61 white bear lake mn 55110 where it was diagnosed that the engine needed to be replaced the vehicle was not repaired the manufacturer was made aware of the failure and offered a fifty percent discount towards engine replacement the failure mileage was approximately 55000 the vin was unknown,hyundai motor america,engine
1579813,2019-07-01,car issues with engine failed multiple times prior to complete stall  120k miles - where engine smoked and sparked at the end of stall,hyundai motor america,engine
1579816,2019-07-01,i drove my 2013 hyundai elantra tuesday evening and parked it at 9pm went to start my car to go to work at 730am and it would not start all of the lights came on headlights and radio worked the car just would not start i tried to start it 5 more times it is push start i called and had my car towed that evening the tow guy came and put it in neutral and it started right up i still had the car towed because i have had so many electrical issues with this car it has been at the hyundai dealership for 4 days now and no one can tell me what is wrong with it it has started a couple times for the dealership but not consistently i keep calling and asking what the issue is but they have no idea what it is i have read numerous comments about the same issue with this car this needs to be a recall this is not fair to us as hyundai customers this should be recalled and paid for by hyundai,hyundai motor america,other component
